"idPedido","lonCarga","latCarga","lonDescarga","latDescarga","categoria","prioridad","replanificacion","camiones","replan_time","replan_time_limit","idCamion"
"2107AR141-025",-7.56255,43.60617,-7.54719,43.60035,M3,0,19,,2022-08-10 14:00:00.000,,
"2206AR061-008",-7.47395,43.55066,-7.47273,43.55025,M1,0,4,,2022-08-03 08:00:00.000,,
"2206AR061-009",-7.46364,43.55393,-7.36247,43.60111,M1,0,6,,2022-08-04 08:00:00.000,,
"1905AR204-015",-7.22368,43.43725,-7.5843,43.57617,M2,0,9,,2022-08-05 14:00:00.000,,
"2107AR082-002",-7.36309,43.42352,-7.37929,43.42034,M2,0,25,,2022-08-13 14:00:00.000,,
"2107AR141-001",-7.59814,43.55628,-7.56589,43.60628,M3,0,6,,2022-08-04 08:00:00.000,,
"2107AR141-035",-7.56628,43.60746,-7.08591,43.42004,M3,0,29,,2022-08-15 14:00:00.000,,
"2005AR066-001",-7.09448,43.47078,-7.08649,43.41874,M2,0,49,,2022-08-25 14:00:00.000,,
"2206AR009-002",-7.28672,43.49705,-7.2936,43.49737,M3,0,36,,2022-08-19 08:00:00.000,,
"2005AR064-004",-7.27217,43.48021,-6.6774,43.50822,M2,0,16,,2022-08-09 08:00:00.000,,
"2205AR035-003",-7.28546,43.36182,-7.56266,43.60603,M3,0,12,,2022-08-07 08:00:00.000,,
"2107AR057-009",-7.62011,43.53832,-7.46789,43.29065,M2,0,41,,2022-08-21 14:00:00.000,,
"2206AR059-005",-7.34714,43.54418,-7.09528,43.42298,M2,0,5,,2022-08-03 14:00:00.000,,
"2107AR143-005",-7.50389,43.68183,-7.50478,43.68188,M3,0,21,,2022-08-11 14:00:00.000,,
"2206AR059-001",-7.45362,43.32171,-7.07966,43.41876,M2,0,28,,2022-08-15 08:00:00.000,,
"2204AR058-003",-7.13656,43.41604,-6.67711,43.50823,M2,0,41,,2022-08-21 14:00:00.000,,
"2206AR064-006",-7.37071,43.59102,-7.33757,43.60045,M1,0,25,,2022-08-13 14:00:00.000,,
"2204AR058-012",-7.12418,43.41614,-6.67795,43.51024,M2,0,17,,2022-08-09 14:00:00.000,,
"2206AR064-003",-7.33761,43.6006,-7.49911,43.68352,M1,0,36,,2022-08-19 08:00:00.000,,
"2204AR025-003",-6.67777,43.50963,-7.25727,43.47718,M2,0,15,,2022-08-08 14:00:00.000,,
"2107AR200-003",-7.66208,43.57797,-7.19851,43.21388,M3,0,48,,2022-08-25 08:00:00.000,,
"2021AR065-021",-7.19845,43.22792,-7.5023,43.61864,M3,0,23,,2022-08-12 14:00:00.000,,
"2107AR141-026",-7.56236,43.60635,-7.455,43.66939,M3,0,32,,2022-08-17 08:00:00.000,,
"2106AR013-003",-7.38224,43.47088,-8.38831,43.27855,M2,0,1,,2022-08-01 14:00:00.000,,
"2206AR071-004",-7.48219,43.5537,-7.47001,43.55019,M2,0,13,,2022-08-07 14:00:00.000,,
"2107AR082-006",-7.36022,43.42315,-7.25643,43.45577,M2,0,42,,2022-08-22 08:00:00.000,,
"2206AR060-008",-7.25352,43.42739,-7.31922,43.38776,M2,0,22,,2022-08-12 08:00:00.000,,
"2107AR141-011",-7.56059,43.60677,-7.5161,43.68374,M3,0,16,,2022-08-09 08:00:00.000,,
"2206AR061-001",-7.44633,43.56122,-7.45742,43.55628,M1,0,24,,2022-08-13 08:00:00.000,,
"2206AR061-002",-7.46225,43.56121,-7.46207,43.55343,M1,0,9,,2022-08-05 14:00:00.000,,
"2205AR071-005",-7.23216,43.37197,-7.2581,43.42834,M2,0,41,,2022-08-21 14:00:00.000,,
"2107AR200-002",-7.66251,43.57844,-7.46017,43.55431,M3,0,20,,2022-08-11 08:00:00.000,,
"2207AR088-002",-7.61234,43.572,-7.65881,43.70853,M1,0,49,,2022-08-25 14:00:00.000,,
"2207AR088-004",-7.66703,43.69368,-7.32681,43.60978,M1,0,28,,2022-08-15 08:00:00.000,,
"2207AR090-006",-7.53443,43.70558,-7.5334,43.70455,M1,0,26,,2022-08-14 08:00:00.000,,
"2207AR090-008",-7.53865,43.70711,-7.53863,43.70677,M1,0,12,,2022-08-07 08:00:00.000,,
"2207AR089-011",-7.54339,43.71144,-8.05702,43.69039,M2,0,45,,2022-08-23 14:00:00.000,,
"2207AR090-026",-7.53342,43.70137,-8.57892,42.33905,M1,0,20,,2022-08-11 08:00:00.000,,
"2208AR158-005",-8.05696,43.69044,-8.05727,43.69068,M2,0,43,,2022-08-22 14:00:00.000,,
"1807AR650-042",-7.59571,43.60511,-7.48593,43.5479,M2,0,18,,2022-08-10 08:00:00.000,,
"2206AR062-002",-7.46008,43.55369,-7.41904,43.66442,M3,0,4,,2022-08-03 08:00:00.000,,
"2207AR089-016",-7.52655,43.62006,-7.50039,43.64529,M2,0,40,,2022-08-21 08:00:00.000,,
"2207AR090-003",-7.53491,43.70752,-7.53485,43.70715,M1,0,36,,2022-08-19 08:00:00.000,,
"2207AR090-011",-7.53836,43.70641,-7.53742,43.70565,M1,0,11,,2022-08-06 14:00:00.000,,
"2207AR090-021",-7.53695,43.705,-7.53675,43.7047,M1,0,33,,2022-08-17 14:00:00.000,,
"2207AR090-023",-7.53647,43.70453,-8.12025,43.35584,M1,0,24,,2022-08-13 08:00:00.000,,
"2208AR165-027",-7.79819,43.62474,-7.79911,43.62138,M0,0,32,,2022-08-17 08:00:00.000,,
"2208AR165-029",-7.80176,43.62499,-7.7965,43.6232,M0,0,8,,2022-08-05 08:00:00.000,,
"2208AR165-031",-7.79742,43.62193,-7.79656,43.6225,M0,0,31,,2022-08-16 14:00:00.000,,
"2207AR090-024",-7.54159,43.69919,-8.57886,42.33968,M1,0,4,,2022-08-03 08:00:00.000,,
"2208AR165-033",-7.79676,43.62194,-7.79774,43.62402,M0,0,17,,2022-08-09 14:00:00.000,,
"2207AR089-018",-7.49963,43.64425,-6.02724,43.4983,M2,0,18,,2022-08-10 08:00:00.000,,
"2021AR065-005",-7.20654,43.21552,-6.12525,43.48392,M3,0,11,,2022-08-06 14:00:00.000,,
"2204AR058-034",-7.12721,43.41936,-7.12695,43.41894,M2,0,1,,2022-08-01 14:00:00.000,,
"2204AR058-039",-7.12668,43.41961,-7.11979,43.40038,M2,0,9,,2022-08-05 14:00:00.000,,
"2208AR165-014",-7.8156,43.621,-7.81589,43.6209,M0,0,25,,2022-08-13 14:00:00.000,,
"2204AR058-046",-7.10672,43.40811,-7.15962,43.38225,M2,0,38,,2022-08-20 08:00:00.000,,
"2207AR088-001",-7.61392,43.57205,-7.62313,43.69654,M1,0,8,,2022-08-05 08:00:00.000,,
"2207AR088-013",-7.60509,43.61717,-7.59741,43.62174,M1,0,18,,2022-08-10 08:00:00.000,,
"2207AR009-011",-7.54086,43.61123,-7.54583,43.7133,M2,0,0,,2022-08-01 08:00:00.000,,
"2207AR089-009",-7.54565,43.71323,-7.54309,43.71258,M2,0,38,,2022-08-20 08:00:00.000,,
"2207AR090-015",-7.53693,43.70743,-7.53681,43.70721,M1,0,48,,2022-08-25 08:00:00.000,,
"2207AR087-002",-7.42007,43.64407,-7.46287,43.65265,M1,0,2,,2022-08-02 08:00:00.000,,
"2207AR087-004",-7.45771,43.64249,-7.42059,43.64224,M1,0,32,,2022-08-17 08:00:00.000,,
"2207AR087-003",-7.45734,43.64305,-7.63918,43.62343,M1,0,40,,2022-08-21 08:00:00.000,,
"2207AR088-007",-7.59281,43.64656,-8.25498,43.28597,M1,0,45,,2022-08-23 14:00:00.000,,
"2216AR051-002",-8.57929,42.33945,-8.57916,42.33909,M1,0,28,,2022-08-15 08:00:00.000,,
"1907AR482-002",-7.49598,43.69079,-7.27611,43.44831,M2,0,47,,2022-08-24 14:00:00.000,,
"2204AR058-064",-7.14426,43.39145,-7.16154,43.41081,M2,0,27,,2022-08-14 14:00:00.000,,
"2204AR058-083",-7.15438,43.40343,-7.15869,43.39669,M2,0,38,,2022-08-20 08:00:00.000,,
"2204AR058-078",-7.16453,43.40286,-7.21878,43.41901,M2,0,13,,2022-08-07 14:00:00.000,,
"2205AR008-013",-7.22263,43.41789,-7.47273,43.55025,M2,0,15,,2022-08-08 14:00:00.000,,
"2207AR088-012",-7.60499,43.61882,-7.5981,43.62082,M1,0,6,,2022-08-04 08:00:00.000,,
"2207AR088-016",-7.60649,43.61759,-7.59239,43.60833,M1,0,45,,2022-08-23 14:00:00.000,,
"2207AR089-001",-7.54012,43.71025,-7.53981,43.70958,M2,0,21,,2022-08-11 14:00:00.000,,
"2207AR089-003",-7.53896,43.70763,-7.5416,43.71207,M2,0,49,,2022-08-25 14:00:00.000,,
"2207AR090-020",-7.53666,43.70413,-7.54097,43.71179,M1,0,18,,2022-08-10 08:00:00.000,,
"2207AR039-011",-7.38941,43.63761,-7.97088,43.65521,M3,0,43,,2022-08-22 14:00:00.000,,
"2216AR051-004",-8.57897,42.33933,-8.57888,42.33942,M1,0,36,,2022-08-19 08:00:00.000,,
"2207AR089-013",-7.54234,43.71098,-7.12727,43.41879,M2,0,9,,2022-08-05 14:00:00.000,,
"2204AR058-008",-7.12569,43.41566,-7.13041,43.41624,M2,0,30,,2022-08-16 08:00:00.000,,
"2204AR058-054",-7.12713,43.38432,-7.132,43.40085,M2,0,8,,2022-08-05 08:00:00.000,,
"2204AR058-061",-7.13997,43.39401,-7.14224,43.38904,M2,0,34,,2022-08-18 08:00:00.000,,
"2204AR058-065",-7.14306,43.39166,-7.15817,43.39904,M2,0,20,,2022-08-11 08:00:00.000,,
"2205AR017-003",-7.29534,43.37057,-7.5403,43.71071,M2,0,31,,2022-08-16 14:00:00.000,,
"2216AR051-003",-8.57913,42.3394,-8.57865,42.33932,M1,0,13,,2022-08-07 14:00:00.000,,
"2004AR030-003",-7.16114,43.39686,-6.03835,43.4826,M2,0,47,,2022-08-24 14:00:00.000,,
"2004AR089-010",-7.14607,43.39655,-7.1345,43.4124,M2,0,19,,2022-08-10 14:00:00.000,,
"2204AR058-019",-7.11107,43.42238,-7.12666,43.42298,M2,0,20,,2022-08-11 08:00:00.000,,
"2204AR058-029",-7.12708,43.41993,-7.11939,43.39783,M2,0,34,,2022-08-18 08:00:00.000,,
"2204AR058-053",-7.1177,43.40019,-7.15376,43.40389,M2,0,25,,2022-08-13 14:00:00.000,,
"2204AR058-074",-7.158,43.39919,-7.15777,43.39936,M2,0,31,,2022-08-16 14:00:00.000,,
"2003AR085-002",-6.02676,43.49452,-7.10259,43.4034,M2,0,0,,2022-08-01 08:00:00.000,,
"2204AR058-058",-7.1544,43.404,-7.16091,43.41115,M2,0,28,,2022-08-15 08:00:00.000,,
"2204AR058-060",-7.15595,43.39734,-7.11886,43.40493,M2,0,46,,2022-08-24 08:00:00.000,,
"2204AR058-004",-7.12794,43.41454,-7.4171,43.6629,M3,0,25,,2022-08-13 14:00:00.000,,
"2207AR090-004",-7.53589,43.70793,-7.53534,43.70783,M1,0,44,,2022-08-23 08:00:00.000,,
"2207AR090-010",-7.5386,43.70655,-7.53672,43.70687,M1,0,8,,2022-08-05 08:00:00.000,,
"2207AR090-016",-7.53717,43.70788,-7.53745,43.70599,M1,0,17,,2022-08-09 14:00:00.000,,
"2208AR165-012",-7.81474,43.62236,-7.81432,43.62255,M0,0,4,,2022-08-03 08:00:00.000,,
"2207AR090-018",-7.53701,43.70648,-7.53839,43.70705,M1,0,29,,2022-08-15 14:00:00.000,,
"2204AR058-050",-7.1211,43.40467,-7.53882,43.70748,M2,0,21,,2022-08-11 14:00:00.000,,
"2207AR089-005",-7.5387,43.70734,-7.54517,43.71175,M2,0,46,,2022-08-24 08:00:00.000,,
"2212AR120-001",-8.84838,43.10225,-8.8461,43.09968,M1,0,47,,2022-08-24 14:00:00.000,,
"2212AR121-001",-8.8366,43.08361,-8.76103,43.09154,M1,0,29,,2022-08-15 14:00:00.000,,
"2212AR122-002",-8.75987,43.09171,-8.85312,43.0788,M1,0,30,,2022-08-16 08:00:00.000,,
"2212AR121-002",-8.83579,43.0892,-8.84082,43.08193,M1,0,38,,2022-08-20 08:00:00.000,,
"2212AR121-004",-8.84339,43.08447,-8.84213,43.08002,M1,0,42,,2022-08-22 08:00:00.000,,
"2204AR058-068",-7.13454,43.38581,-7.15495,43.38144,M2,0,13,,2022-08-07 14:00:00.000,,
"2207AR088-008",-7.58191,43.62574,-7.53563,43.60133,M1,0,24,,2022-08-13 08:00:00.000,,
"2207AR088-010",-7.5755,43.60689,-7.83174,43.13036,M1,0,44,,2022-08-23 08:00:00.000,,
"2217AR005-084",-8.74349,42.06938,-7.13413,43.41518,M2,0,9,,2022-08-05 14:00:00.000,,
"2204AR058-018",-7.11027,43.42472,-7.12722,43.4197,M2,0,37,,2022-08-19 14:00:00.000,,
"2209AR046-001",-8.12815,43.34387,-8.89181,43.09405,M3,0,18,,2022-08-10 08:00:00.000,,
"2207AR089-015",-7.53958,43.70564,-8.8898,43.09348,M2,0,1,,2022-08-01 14:00:00.000,,
"2217AR005-077",-8.71565,42.10987,-8.74605,42.07591,M2,0,12,,2022-08-07 08:00:00.000,,
"2205AR073-002",-7.2619,43.47553,-7.20613,43.29088,M2,0,41,,2022-08-21 14:00:00.000,,
"2212AR121-008",-8.85129,43.07779,-7.54029,43.71243,M1,0,36,,2022-08-19 08:00:00.000,,
"2207AR087-006",-7.42024,43.64186,-8.26984,42.67835,M1,0,12,,2022-08-07 08:00:00.000,,
"2215AR061-005",-8.26931,42.67955,-8.26951,42.67984,M1,0,48,,2022-08-25 08:00:00.000,,
"2215AR061-003",-8.26797,42.67796,-7.81763,43.15152,M1,0,39,,2022-08-20 14:00:00.000,,
"2220AR034-002",-7.80974,43.14822,-7.82404,43.14297,M1,0,21,,2022-08-11 14:00:00.000,,
"1705AR123-001",-7.27177,43.49261,-6.03083,43.5006,M2,0,4,,2022-08-03 08:00:00.000,,
"1905AR204-014",-7.22374,43.43734,-7.44362,43.62064,M2,0,15,,2022-08-08 14:00:00.000,,
"2209AR047-001",-8.12769,43.34408,-7.50185,43.61891,M3,0,39,,2022-08-20 14:00:00.000,,
"2215AR088-001",-8.52088,42.58104,-7.19228,43.52356,M2,0,1,,2022-08-01 14:00:00.000,,
"2207AR080-001",-7.53881,43.60938,-7.49898,43.65575,M3,0,44,,2022-08-23 08:00:00.000,,
"1706AR091-002",-7.26658,43.46891,-7.26547,43.4683,M2,0,40,,2022-08-21 08:00:00.000,,
"1706AR139-001",-7.30722,43.4597,-7.44011,43.29595,M2,0,24,,2022-08-13 08:00:00.000,,
"2207AR038-005",-7.55855,43.70385,-7.55997,43.70503,M3,0,19,,2022-08-10 14:00:00.000,,
"2207AR038-024",-7.49012,43.67246,-7.41673,43.68224,M3,0,47,,2022-08-24 14:00:00.000,,
"1706AR198-002",-7.31187,43.58839,-7.46488,43.68519,M2,0,45,,2022-08-23 14:00:00.000,,
"2112AR163-001",-8.89178,43.2074,-8.89514,43.20508,M3,0,18,,2022-08-10 08:00:00.000,,
"2205AR072-008",-7.19229,43.52338,-7.27115,43.49278,M2,0,19,,2022-08-10 14:00:00.000,,
"2207AR038-023",-7.49014,43.6724,-7.55467,43.7038,M3,0,7,,2022-08-04 14:00:00.000,,
"2207AR087-007",-7.42043,43.64295,-8.42355,42.54386,M1,0,7,,2022-08-04 14:00:00.000,,
"2003AR085-006",-6.03076,43.49828,-7.4423,43.60636,M2,0,16,,2022-08-09 08:00:00.000,,
"2216AR038-003",-8.48215,42.40462,-8.48432,42.40429,M1,0,8,,2022-08-05 08:00:00.000,,
"2216AR038-010",-8.48442,42.4043,-8.4252,42.54403,M1,0,10,,2022-08-06 08:00:00.000,,
"1606AR071-014",-7.25527,43.4113,-7.20581,43.29187,M2,0,27,,2022-08-14 14:00:00.000,,
"2215AR096-003",-8.42424,42.54496,-8.42463,42.54396,M1,0,40,,2022-08-21 08:00:00.000,,
"2003AR085-007",-6.02983,43.49868,-6.03829,43.48212,M2,0,36,,2022-08-19 08:00:00.000,,
"1707AR321-001",-7.54802,43.6336,-7.451,43.26699,M3,0,2,,2022-08-02 08:00:00.000,,
"1721AR032-002",-7.23896,43.2329,-7.2083,43.2135,M2,0,24,,2022-08-13 08:00:00.000,,
"1906AR209-008",-7.30993,43.43287,-7.14172,43.40253,M2,0,40,,2022-08-21 08:00:00.000,,
"1805AR272-004",-7.26475,43.47633,-7.3039,43.44359,M2,0,4,,2022-08-03 08:00:00.000,,
"1806AR175-009",-7.30362,43.44364,-7.25127,43.42323,M2,0,6,,2022-08-04 08:00:00.000,,
"1806AR178-007",-7.25519,43.41923,-7.31347,43.43282,M2,0,19,,2022-08-10 14:00:00.000,,
"1806AR230-001",-7.40017,43.50384,-7.41404,43.67644,M2,0,22,,2022-08-12 08:00:00.000,,
"1705AR132-002",-7.2433,43.51909,-7.63727,43.61321,M0,0,38,,2022-08-20 08:00:00.000,,
"1807AR454-001",-7.50492,43.65932,-7.48301,43.64909,M2,0,47,,2022-08-24 14:00:00.000,,
"1807AR508-001",-7.42804,43.68378,-7.63115,43.62043,M2,0,7,,2022-08-04 14:00:00.000,,
"1807AR650-003",-7.58763,43.59306,-7.59643,43.5869,M2,0,6,,2022-08-04 08:00:00.000,,
"1807AR650-017",-7.59642,43.58886,-7.32823,43.5345,M2,0,19,,2022-08-10 14:00:00.000,,
"1807AR669-002",-7.32102,43.54649,-7.39479,43.47873,M2,0,15,,2022-08-08 14:00:00.000,,
"1807AR708-001",-7.51648,43.61511,-7.51503,43.61321,M2,0,19,,2022-08-10 14:00:00.000,,
"1807AR751-003",-7.39321,43.47775,-7.39604,43.47811,M2,0,2,,2022-08-02 08:00:00.000,,
"1705AR132-001",-7.24268,43.51849,-7.24298,43.51839,M0,0,34,,2022-08-18 08:00:00.000,,
"1706AR196-002",-7.2593,43.39713,-7.26008,43.3973,M2,0,3,,2022-08-02 14:00:00.000,,
"1606AR071-003",-7.25706,43.41175,-7.2804,43.46724,M2,0,32,,2022-08-17 08:00:00.000,,
"2021AR037-002",-7.45134,43.27543,-7.20318,43.2169,M3,0,41,,2022-08-21 14:00:00.000,,
"1607AR202-001",-7.54645,43.70363,-7.54645,43.70363,M2,0,13,,2022-08-07 14:00:00.000,,
"2011AR043-002",-8.59237,43.16148,-8.59372,43.16078,M2,0,21,,2022-08-11 14:00:00.000,,
"2011AR043-004",-8.58183,43.15357,-7.2631,43.43054,M2,0,30,,2022-08-16 08:00:00.000,,
"1721AR020-008",-7.19171,43.22583,-7.24312,43.23104,M2,0,30,,2022-08-16 08:00:00.000,,
"1721AR032-007",-7.23402,43.24128,-7.23291,43.24197,M2,0,8,,2022-08-05 08:00:00.000,,
"1802AR046-001",-5.79533,43.60367,-7.26508,43.47661,M2,0,46,,2022-08-24 08:00:00.000,,
"1806AR158-004",-7.31126,43.46395,-7.31176,43.46116,M2,0,48,,2022-08-25 08:00:00.000,,
"1606AR132-001",-7.25384,43.4043,-7.63646,43.61325,M0,0,38,,2022-08-20 08:00:00.000,,
"1806AR222-001",-7.3357,43.53032,-7.62356,43.62583,M2,0,12,,2022-08-07 08:00:00.000,,
"1807AR639-001",-7.64826,43.55865,-7.59634,43.5992,M2,0,38,,2022-08-20 08:00:00.000,,
"1706AR091-001",-7.26401,43.46657,-7.40017,43.50384,M2,0,23,,2022-08-12 14:00:00.000,,
"1806AR230-003",-7.40131,43.50582,-7.23471,43.24733,M2,0,46,,2022-08-24 08:00:00.000,,
"1821AR061-009",-7.20033,43.21311,-7.20585,43.21448,M2,0,6,,2022-08-04 08:00:00.000,,
"1805AR272-001",-7.2697,43.48769,-7.26921,43.48688,M2,0,37,,2022-08-19 14:00:00.000,,
"1905AR125-001",-7.23857,43.51771,-7.25856,43.5081,M2,0,45,,2022-08-23 14:00:00.000,,
"1806AR175-004",-7.3036,43.44342,-7.23824,43.51771,M2,0,45,,2022-08-23 14:00:00.000,,
"1905AR209-001",-7.23818,43.4724,-7.2599,43.4218,M2,0,27,,2022-08-14 14:00:00.000,,
"1905AR104-001",-7.23055,43.48237,-7.37208,43.66584,M3,0,38,,2022-08-20 08:00:00.000,,
"1906AR094-009",-7.41296,43.58398,-7.20299,43.21418,M2,0,34,,2022-08-18 08:00:00.000,,
"1821AR061-004",-7.20431,43.21296,-7.20032,43.21292,M2,0,24,,2022-08-13 08:00:00.000,,
"1821AR061-015",-7.19884,43.2199,-7.20055,43.21207,M2,0,19,,2022-08-10 14:00:00.000,,
"1807AR650-034",-7.59448,43.59297,-7.53233,43.41939,M2,0,42,,2022-08-22 08:00:00.000,,
"1806AR195-002",-7.31082,43.43268,-7.13112,43.39469,M2,0,12,,2022-08-07 08:00:00.000,,
"1807AR705-001",-7.51685,43.61491,-7.15885,43.39346,M2,0,36,,2022-08-19 08:00:00.000,,
"1904AR040-003",-7.1453,43.39085,-7.17141,43.39945,M2,0,3,,2022-08-02 14:00:00.000,,
"1904AR079-011",-7.15305,43.39635,-7.15859,43.39645,M2,0,40,,2022-08-21 08:00:00.000,,
"1904AR079-019",-7.16108,43.39596,-7.11701,43.41092,M2,0,20,,2022-08-11 08:00:00.000,,
"1904AR084-004",-7.11671,43.42042,-7.11973,43.40256,M2,0,27,,2022-08-14 14:00:00.000,,
"1904AR090-021",-7.16802,43.38507,-7.13033,43.39043,M2,0,28,,2022-08-15 08:00:00.000,,
"1821AR032-001",-7.44322,43.29586,-6.03246,43.48931,M2,0,36,,2022-08-19 08:00:00.000,,
"1904AR103-004",-7.16693,43.40059,-7.17035,43.39058,M2,0,42,,2022-08-22 08:00:00.000,,
"1904AR103-008",-7.17355,43.38967,-7.10239,43.41001,M2,0,16,,2022-08-09 08:00:00.000,,
"2003AR116-001",-6.03162,43.50146,-6.02943,43.49967,M3,0,20,,2022-08-11 08:00:00.000,,
"1904AR110-004",-7.10711,43.41171,-7.11238,43.41025,M2,0,20,,2022-08-11 08:00:00.000,,
"1904AR135-001",-7.14215,43.40318,-7.11492,43.41711,M2,0,12,,2022-08-07 08:00:00.000,,
"2004AR040-002",-7.13494,43.42067,-7.13304,43.39688,M2,0,15,,2022-08-08 14:00:00.000,,
"1905AR022-002",-7.07935,43.47286,-7.08055,43.47255,M2,0,38,,2022-08-20 08:00:00.000,,
"1905AR037-001",-7.07623,43.51683,-7.23536,43.40747,M2,0,15,,2022-08-08 14:00:00.000,,
"1905AR050-002",-7.21513,43.41911,-7.21127,43.40817,M2,0,10,,2022-08-06 08:00:00.000,,
"1904AR122-003",-7.1121,43.41023,-7.21523,43.41906,M2,0,31,,2022-08-16 14:00:00.000,,
"1905AR054-001",-7.20946,43.40855,-7.25921,43.47817,M2,0,40,,2022-08-21 08:00:00.000,,
"2005AR050-003",-7.26496,43.50197,-7.27839,43.48979,M2,0,1,,2022-08-01 14:00:00.000,,
"1905AR064-004",-7.22055,43.41534,-7.26042,43.50985,M2,0,4,,2022-08-03 08:00:00.000,,
"1905AR064-005",-7.21366,43.41631,-7.21164,43.40864,M2,0,29,,2022-08-15 14:00:00.000,,
"1905AR066-006",-7.19201,43.30593,-7.192,43.30549,M2,0,15,,2022-08-08 14:00:00.000,,
"1905AR080-001",-7.07553,43.52149,-7.07316,43.52066,M2,0,20,,2022-08-11 08:00:00.000,,
"1905AR081-001",-7.21203,43.40143,-7.20968,43.41747,M2,0,36,,2022-08-19 08:00:00.000,,
"1905AR084-001",-7.20923,43.41617,-7.17005,43.40243,M2,0,39,,2022-08-20 14:00:00.000,,
"1905AR104-002",-7.23109,43.48237,-7.23109,43.48182,M3,0,48,,2022-08-25 08:00:00.000,,
"1905AR119-001",-7.28195,43.36771,-7.28296,43.3673,M2,0,47,,2022-08-24 14:00:00.000,,
"1905AR122-001",-7.229,43.40815,-7.15525,43.40533,M2,0,41,,2022-08-21 14:00:00.000,,
"1904AR041-005",-7.156,43.40594,-7.24795,43.39915,M2,0,43,,2022-08-22 14:00:00.000,,
"2005AR127-001",-7.20329,43.31366,-7.39523,43.41888,M0,0,42,,2022-08-22 08:00:00.000,,
"1905AR129-004",-7.26097,43.51337,-7.11684,43.42118,M2,0,31,,2022-08-16 14:00:00.000,,
"1905AR142-004",-7.20592,43.41476,-7.20708,43.41539,M2,0,33,,2022-08-17 14:00:00.000,,
"1905AR142-003",-7.20589,43.41491,-7.21118,43.40847,M2,0,12,,2022-08-07 08:00:00.000,,
"1905AR148-001",-7.22191,43.4003,-7.21541,43.39941,M2,0,34,,2022-08-18 08:00:00.000,,
"1905AR116-001",-7.17207,43.40582,-7.15216,43.39017,M1,0,20,,2022-08-11 08:00:00.000,,
"1904AR090-010",-7.14404,43.3953,-7.14376,43.39488,M2,0,8,,2022-08-05 08:00:00.000,,
"1905AR148-004",-7.21076,43.4151,-7.20949,43.41499,M2,0,45,,2022-08-23 14:00:00.000,,
"1905AR149-009",-7.2121,43.41936,-7.21602,43.41867,M2,0,17,,2022-08-09 14:00:00.000,,
"1905AR149-013",-7.22487,43.41717,-7.21477,43.41718,M2,0,10,,2022-08-06 08:00:00.000,,
"1904AR113-002",-7.1131,43.39966,-7.17035,43.48533,M2,0,32,,2022-08-17 08:00:00.000,,
"1905AR170-008",-7.23925,43.46838,-7.03212,43.40352,M2,0,49,,2022-08-25 14:00:00.000,,
"1904AR140-006",-7.02307,43.41651,-7.13654,43.4166,M2,0,44,,2022-08-23 08:00:00.000,,
"1904AR141-014",-7.1475,43.4013,-7.14812,43.40148,M2,0,45,,2022-08-23 14:00:00.000,,
"1904AR142-001",-7.05478,43.46413,-7.50388,43.70039,M3,0,33,,2022-08-17 14:00:00.000,,
"2007AR225-001",-7.45112,43.64372,-7.39113,43.59667,M3,0,24,,2022-08-13 08:00:00.000,,
"1905AR174-001",-7.23556,43.4736,-7.23075,43.47164,M2,0,1,,2022-08-01 14:00:00.000,,
"1905AR175-002",-7.2364,43.4715,-7.22916,43.48092,M2,0,18,,2022-08-10 08:00:00.000,,
"1905AR178-001",-7.23695,43.47192,-7.24749,43.46962,M2,0,16,,2022-08-09 08:00:00.000,,
"1905AR184-001",-7.2167,43.49961,-7.22335,43.43748,M2,0,12,,2022-08-07 08:00:00.000,,
"1905AR204-017",-7.22354,43.43693,-7.22359,43.4371,M2,0,12,,2022-08-07 08:00:00.000,,
"1905AR204-022",-7.22322,43.43671,-7.22304,43.43644,M2,0,18,,2022-08-10 08:00:00.000,,
"1905AR204-029",-7.22301,43.43639,-7.20951,43.46374,M2,0,40,,2022-08-21 08:00:00.000,,
"1906AR094-001",-7.35176,43.57548,-7.20026,43.30271,M2,0,2,,2022-08-02 08:00:00.000,,
"1905AR066-009",-7.19402,43.3043,-7.491,43.63657,M2,0,16,,2022-08-09 08:00:00.000,,
"1906AR047-003",-7.28115,43.41573,-7.34651,43.60592,M2,0,23,,2022-08-12 14:00:00.000,,
"1905AR180-002",-7.24586,43.46934,-7.22269,43.4362,M2,0,10,,2022-08-06 08:00:00.000,,
"1905AR208-001",-7.21876,43.40379,-7.21819,43.40504,M2,0,10,,2022-08-06 08:00:00.000,,
"1906AR109-001",-7.27995,43.4133,-7.4017,43.42571,M2,0,15,,2022-08-08 14:00:00.000,,
"2007AR308-002",-7.43123,43.61542,-7.36634,43.65561,M3,0,23,,2022-08-12 14:00:00.000,,
"1906AR119-001",-7.28455,43.42375,-7.3664,43.39581,M2,0,33,,2022-08-17 14:00:00.000,,
"1906AR112-001",-7.27994,43.4134,-7.27998,43.41373,M2,0,25,,2022-08-13 14:00:00.000,,
"1906AR123-001",-7.27621,43.41549,-7.27769,43.41439,M2,0,12,,2022-08-07 08:00:00.000,,
"1906AR161-001",-7.36033,43.61589,-7.35306,43.61832,M2,0,20,,2022-08-11 08:00:00.000,,
"1906AR176-001",-7.26756,43.45753,-7.24525,43.42122,M2,0,7,,2022-08-04 14:00:00.000,,
"1906AR194-001",-7.27069,43.44471,-7.49057,43.67684,M2,0,38,,2022-08-20 08:00:00.000,,
